word	nodeType	synsetCount	unit	count
multi-	ADJ	0	the-female-impersonators-transcript	1
mundane	ADJ	3	the-female-impersonators-transcript	2
mur-	ADJ	0	the-female-impersonators-transcript	2
murderous	ADJ	1	the-female-impersonators-transcript	2
mus-	ADJ	0	the-female-impersonators-transcript	1
muscled	ADJ	1	the-female-impersonators-transcript	1
muscular	ADJ	4	the-female-impersonators-transcript	7
mushy	ADJ	2	the-female-impersonators-transcript	8
musical	ADJ	5	the-female-impersonators-transcript	2
mute	ADJ	5	the-female-impersonators-transcript	3
mutual	ADJ	2	the-female-impersonators-transcript	4
myriad	ADJ	3	the-female-impersonators-transcript	1
mysterious	ADJ	2	the-female-impersonators-transcript	4
na-	ADJ	0	the-female-impersonators-transcript	1
naked	ADJ	5	the-female-impersonators-transcript	2
nal	ADJ	0	the-female-impersonators-transcript	2
namby	ADJ	0	the-female-impersonators-transcript	1
nameless	ADJ	1	the-female-impersonators-transcript	1
narrow	ADJ	10	the-female-impersonators-transcript	3
narrowminded	ADJ	0	the-female-impersonators-transcript	2
nasty	ADJ	4	the-female-impersonators-transcript	2
national	ADJ	8	the-female-impersonators-transcript	4
native	ADJ	7	the-female-impersonators-transcript	3
natural	ADJ	13	the-female-impersonators-transcript	20
naughty	ADJ	2	the-female-impersonators-transcript	1
nauseating	ADJ	3	the-female-impersonators-transcript	1
near	ADJ	9	the-female-impersonators-transcript	6
near-	ADJ	0	the-female-impersonators-transcript	1
nearby	ADJ	2	the-female-impersonators-transcript	1
necessary	ADJ	3	the-female-impersonators-transcript	24
negligent	ADJ	1	the-female-impersonators-transcript	1
negligible	ADJ	2	the-female-impersonators-transcript	2
negro	ADJ	2	the-female-impersonators-transcript	1
negroid	ADJ	2	the-female-impersonators-transcript	1
neigh-	ADJ	0	the-female-impersonators-transcript	2
nephew-	ADJ	0	the-female-impersonators-transcript	1
nervous	ADJ	5	the-female-impersonators-transcript	1
nether	ADJ	3	the-female-impersonators-transcript	1
neurotic	ADJ	3	the-female-impersonators-transcript	1
new	ADJ	12	the-female-impersonators-transcript	16
next	ADJ	4	the-female-impersonators-transcript	23
nineteenth	ADJ	2	the-female-impersonators-transcript	10
ninth	ADJ	3	the-female-impersonators-transcript	1
noachian	ADJ	1	the-female-impersonators-transcript	1
noble	ADJ	5	the-female-impersonators-transcript	3
nocent	ADJ	1	the-female-impersonators-transcript	1
nocuous	ADJ	0	the-female-impersonators-transcript	1
noiseless	ADJ	1	the-female-impersonators-transcript	3
noisy	ADJ	2	the-female-impersonators-transcript	1
non	ADJ	1	the-female-impersonators-transcript	9
nonchalant	ADJ	1	the-female-impersonators-transcript	1
nordic	ADJ	4	the-female-impersonators-transcript	2
normal	ADJ	5	the-female-impersonators-transcript	12
nosed	ADJ	7	the-female-impersonators-transcript	1
noted	ADJ	6	the-female-impersonators-transcript	1
noteworthy	ADJ	2	the-female-impersonators-transcript	2
notorious	ADJ	1	the-female-impersonators-transcript	1
nude	ADJ	5	the-female-impersonators-transcript	6
numerous	ADJ	1	the-female-impersonators-transcript	24
nympho-	ADJ	0	the-female-impersonators-transcript	1
o	ADJ	3	the-female-impersonators-transcript	1
obscene	ADJ	3	the-female-impersonators-transcript	1
obscure	ADJ	11	the-female-impersonators-transcript	2
observed	ADJ	10	the-female-impersonators-transcript	1
obstinate	ADJ	4	the-female-impersonators-transcript	1
occasional	ADJ	4	the-female-impersonators-transcript	5
ocu-	ADJ	0	the-female-impersonators-transcript	1
ocular	ADJ	4	the-female-impersonators-transcript	1
odd	ADJ	6	the-female-impersonators-transcript	3
off-	ADJ	0	the-female-impersonators-transcript	1
offen-	ADJ	0	the-female-impersonators-transcript	1
offenceless	ADJ	1	the-female-impersonators-transcript	1
official	ADJ	7	the-female-impersonators-transcript	1
old	ADJ	9	the-female-impersonators-transcript	38
olescent	ADJ	0	the-female-impersonators-transcript	2
only	ADJ	9	the-female-impersonators-transcript	40
only-	ADJ	0	the-female-impersonators-transcript	1
op-	ADJ	0	the-female-impersonators-transcript	1
open	ADJ	36	the-female-impersonators-transcript	9
oppo-	ADJ	0	the-female-impersonators-transcript	1
oppor-	ADJ	0	the-female-impersonators-transcript	2
opposed	ADJ	7	the-female-impersonators-transcript	1
opposite	ADJ	11	the-female-impersonators-transcript	8
oppressed	ADJ	3	the-female-impersonators-transcript	2
orderly	ADJ	4	the-female-impersonators-transcript	2
ordinary	ADJ	7	the-female-impersonators-transcript	3
ored	ADJ	0	the-female-impersonators-transcript	1
original	ADJ	6	the-female-impersonators-transcript	7
ornamental	ADJ	2	the-female-impersonators-transcript	2
ornamented	ADJ	2	the-female-impersonators-transcript	1
osseous	ADJ	1	the-female-impersonators-transcript	1
other	ADJ	4	the-female-impersonators-transcript	112
ous	ADJ	0	the-female-impersonators-transcript	3
out	ADJ	17	the-female-impersonators-transcript	1
out-	ADJ	0	the-female-impersonators-transcript	1
outer	ADJ	13	the-female-impersonators-transcript	5
outstanding	ADJ	4	the-female-impersonators-transcript	2
outward	ADJ	3	the-female-impersonators-transcript	2
over-	ADJ	0	the-female-impersonators-transcript	1
overbearing	ADJ	5	the-female-impersonators-transcript	1
overconscientious	ADJ	0	the-female-impersonators-transcript	2
overdone	ADJ	3	the-female-impersonators-transcript	1
overjoyed	ADJ	2	the-female-impersonators-transcript	1
overlarge	ADJ	1	the-female-impersonators-transcript	1
overt	ADJ	1	the-female-impersonators-transcript	2
overwhelm-	ADJ	0	the-female-impersonators-transcript	1
overwhelmed	ADJ	4	the-female-impersonators-transcript	3
overwhelming	ADJ	6	the-female-impersonators-transcript	2
own	ADJ	2	the-female-impersonators-transcript	117
pagan	ADJ	4	the-female-impersonators-transcript	2
painful	ADJ	4	the-female-impersonators-transcript	3
pal	ADJ	2	the-female-impersonators-transcript	1
pamby	ADJ	0	the-female-impersonators-transcript	1
particular	ADJ	9	the-female-impersonators-transcript	2
passe	ADJ	1	the-female-impersonators-transcript	1
passional	ADJ	0	the-female-impersonators-transcript	1
passionate	ADJ	1	the-female-impersonators-transcript	1
passive	ADJ	4	the-female-impersonators-transcript	4
past	ADJ	6	the-female-impersonators-transcript	10
pater-	ADJ	0	the-female-impersonators-transcript	1
paternal	ADJ	4	the-female-impersonators-transcript	5
peachlike	ADJ	0	the-female-impersonators-transcript	3
peculiar	ADJ	4	the-female-impersonators-transcript	5
ped-	ADJ	0	the-female-impersonators-transcript	1
penniless	ADJ	1	the-female-impersonators-transcript	1
peregrin-	ADJ	0	the-female-impersonators-transcript	1
perennial	ADJ	4	the-female-impersonators-transcript	4
perfect	ADJ	5	the-female-impersonators-transcript	3
permanent	ADJ	3	the-female-impersonators-transcript	5
personal	ADJ	6	the-female-impersonators-transcript	12
pet	ADJ	7	the-female-impersonators-transcript	3
petite	ADJ	2	the-female-impersonators-transcript	4
pharisaical	ADJ	1	the-female-impersonators-transcript	1
phariseeism	ADJ	0	the-female-impersonators-transcript	1
phenome-	ADJ	0	the-female-impersonators-transcript	1
phenomenal	ADJ	2	the-female-impersonators-transcript	2
philanthropic	ADJ	2	the-female-impersonators-transcript	1
philosophical	ADJ	2	the-female-impersonators-transcript	1
phy-	ADJ	0	the-female-impersonators-transcript	4
physi-	ADJ	0	the-female-impersonators-transcript	1
physical	ADJ	7	the-female-impersonators-transcript	37
physiological	ADJ	2	the-female-impersonators-transcript	2
pigmentary	ADJ	0	the-female-impersonators-transcript	1
pink	ADJ	7	the-female-impersonators-transcript	4
pinkish	ADJ	1	the-female-impersonators-transcript	1
pious	ADJ	1	the-female-impersonators-transcript	4
pitiable	ADJ	2	the-female-impersonators-transcript	5
plain	ADJ	11	the-female-impersonators-transcript	2
platonic	ADJ	2	the-female-impersonators-transcript	5
plausible	ADJ	2	the-female-impersonators-transcript	1
play-	ADJ	0	the-female-impersonators-transcript	2
pleasant	ADJ	2	the-female-impersonators-transcript	1
pleased	ADJ	5	the-female-impersonators-transcript	1
pleasing	ADJ	5	the-female-impersonators-transcript	1
plebeian	ADJ	2	the-female-impersonators-transcript	1
plentiful	ADJ	3	the-female-impersonators-transcript	1
plump	ADJ	7	the-female-impersonators-transcript	2
poetic	ADJ	4	the-female-impersonators-transcript	4
poetical	ADJ	2	the-female-impersonators-transcript	1
poli-	ADJ	0	the-female-impersonators-transcript	1
polished	ADJ	7	the-female-impersonators-transcript	1
politer	ADJ	3	the-female-impersonators-transcript	1
political	ADJ	3	the-female-impersonators-transcript	5
polygamous	ADJ	2	the-female-impersonators-transcript	3
poor	ADJ	7	the-female-impersonators-transcript	23
popular	ADJ	4	the-female-impersonators-transcript	6
portentous	ADJ	3	the-female-impersonators-transcript	1
posi-	ADJ	0	the-female-impersonators-transcript	1
positive	ADJ	13	the-female-impersonators-transcript	10
possible	ADJ	4	the-female-impersonators-transcript	22
post	ADJ	23	the-female-impersonators-transcript	1
potent	ADJ	4	the-female-impersonators-transcript	1
powerful	ADJ	6	the-female-impersonators-transcript	5
pre	ADJ	0	the-female-impersonators-transcript	10
precious	ADJ	5	the-female-impersonators-transcript	1
preferred	ADJ	6	the-female-impersonators-transcript	1
preg-	ADJ	0	the-female-impersonators-transcript	1
pregnant	ADJ	3	the-female-impersonators-transcript	1
prejudiced	ADJ	4	the-female-impersonators-transcript	2
preparatory	ADJ	1	the-female-impersonators-transcript	1
prescrip-	ADJ	0	the-female-impersonators-transcript	1
present	ADJ	18	the-female-impersonators-transcript	37
presentable	ADJ	1	the-female-impersonators-transcript	1
pretended	ADJ	7	the-female-impersonators-transcript	1
pretty	ADJ	3	the-female-impersonators-transcript	5
prevalent	ADJ	1	the-female-impersonators-transcript	7
prevent-	ADJ	0	the-female-impersonators-transcript	1
previous	ADJ	3	the-female-impersonators-transcript	1
prima	ADJ	2	the-female-impersonators-transcript	1
primal	ADJ	2	the-female-impersonators-transcript	1
primary	ADJ	9	the-female-impersonators-transcript	3
prime	ADJ	12	the-female-impersonators-transcript	2
primitive	ADJ	7	the-female-impersonators-transcript	1
principal	ADJ	7	the-female-impersonators-transcript	6
printable	ADJ	1	the-female-impersonators-transcript	1
prior	ADJ	2	the-female-impersonators-transcript	3
priori	ADJ	0	the-female-impersonators-transcript	2
private	ADJ	5	the-female-impersonators-transcript	6
privileged	ADJ	4	the-female-impersonators-transcript	3
probable	ADJ	3	the-female-impersonators-transcript	3
procreative	ADJ	1	the-female-impersonators-transcript	1
prodigious	ADJ	3	the-female-impersonators-transcript	1
producible	ADJ	0	the-female-impersonators-transcript	1
professional	ADJ	8	the-female-impersonators-transcript	13
prominent	ADJ	2	the-female-impersonators-transcript	3
promiscuous	ADJ	2	the-female-impersonators-transcript	3
prone	ADJ	2	the-female-impersonators-transcript	9
propen-	ADJ	0	the-female-impersonators-transcript	1
proper	ADJ	4	the-female-impersonators-transcript	10
propor-	ADJ	0	the-female-impersonators-transcript	1
proportional	ADJ	3	the-female-impersonators-transcript	1
propriate	ADJ	0	the-female-impersonators-transcript	1
pros-	ADJ	0	the-female-impersonators-transcript	1
prosaic	ADJ	3	the-female-impersonators-transcript	4
prose	ADJ	2	the-female-impersonators-transcript	1
prosec	ADJ	0	the-female-impersonators-transcript	1
prospective	ADJ	1	the-female-impersonators-transcript	1
prosperous	ADJ	4	the-female-impersonators-transcript	2
prostrate	ADJ	5	the-female-impersonators-transcript	1
proud	ADJ	2	the-female-impersonators-transcript	3
providential	ADJ	3	the-female-impersonators-transcript	1
prude-	ADJ	0	the-female-impersonators-transcript	1
prudish	ADJ	1	the-female-impersonators-transcript	1
pseudo	ADJ	2	the-female-impersonators-transcript	7
psy	ADJ	0	the-female-impersonators-transcript	1
psychic	ADJ	3	the-female-impersonators-transcript	22
psychological	ADJ	2	the-female-impersonators-transcript	2
psychopathic	ADJ	1	the-female-impersonators-transcript	2
puberty	ADJ	1	the-female-impersonators-transcript	1
publi-	ADJ	0	the-female-impersonators-transcript	1
public	ADJ	4	the-female-impersonators-transcript	25
pugnacious	ADJ	2	the-female-impersonators-transcript	3
punish-	ADJ	0	the-female-impersonators-transcript	1
pur-	ADJ	0	the-female-impersonators-transcript	1
pure	ADJ	7	the-female-impersonators-transcript	11
puritan	ADJ	3	the-female-impersonators-transcript	22
purple	ADJ	7	the-female-impersonators-transcript	2
push-	ADJ	0	the-female-impersonators-transcript	1
puzzled	ADJ	3	the-female-impersonators-transcript	2
quaint	ADJ	3	the-female-impersonators-transcript	1
quali-	ADJ	0	the-female-impersonators-transcript	1
quar-	ADJ	0	the-female-impersonators-transcript	1
quasi	ADJ	1	the-female-impersonators-transcript	11
queer	ADJ	5	the-female-impersonators-transcript	6
quent	ADJ	0	the-female-impersonators-transcript	1
ques-	ADJ	0	the-female-impersonators-transcript	2
questionable	ADJ	2	the-female-impersonators-transcript	1
quick	ADJ	8	the-female-impersonators-transcript	2
quiet	ADJ	13	the-female-impersonators-transcript	1
quondam	ADJ	1	the-female-impersonators-transcript	2
race-	ADJ	0	the-female-impersonators-transcript	1
racial	ADJ	2	the-female-impersonators-transcript	2
racy	ADJ	4	the-female-impersonators-transcript	1
radiant	ADJ	1	the-female-impersonators-transcript	1
radical	ADJ	11	the-female-impersonators-transcript	1
rapid	ADJ	3	the-female-impersonators-transcript	2
rare	ADJ	6	the-female-impersonators-transcript	17
rash	ADJ	4	the-female-impersonators-transcript	1
rational	ADJ	5	the-female-impersonators-transcript	4
raw	ADJ	14	the-female-impersonators-transcript	1
re-	ADJ	0	the-female-impersonators-transcript	1
ready	ADJ	8	the-female-impersonators-transcript	11
real	ADJ	13	the-female-impersonators-transcript	21
rear	ADJ	11	the-female-impersonators-transcript	2
reasonable	ADJ	3	the-female-impersonators-transcript	1
recent	ADJ	3	the-female-impersonators-transcript	4
reckless	ADJ	2	the-female-impersonators-transcript	1
red	ADJ	7	the-female-impersonators-transcript	18
red-	ADJ	0	the-female-impersonators-transcript	2
redhaired	ADJ	0	the-female-impersonators-transcript	1
refined	ADJ	11	the-female-impersonators-transcript	5
regimen-	ADJ	0	the-female-impersonators-transcript	1
regnant	ADJ	1	the-female-impersonators-transcript	3
regular	ADJ	17	the-female-impersonators-transcript	10
relentless	ADJ	2	the-female-impersonators-transcript	1
relieved	ADJ	13	the-female-impersonators-transcript	1
relig	ADJ	0	the-female-impersonators-transcript	1
religious	ADJ	5	the-female-impersonators-transcript	18
reluctant	ADJ	3	the-female-impersonators-transcript	1
remark-	ADJ	0	the-female-impersonators-transcript	1
remarkable	ADJ	2	the-female-impersonators-transcript	12
remote	ADJ	6	the-female-impersonators-transcript	1
remunerative	ADJ	2	the-female-impersonators-transcript	1
renug-	ADJ	0	the-female-impersonators-transcript	1
repeat-	ADJ	0	the-female-impersonators-transcript	1
repre-	ADJ	0	the-female-impersonators-transcript	1
reproductive	ADJ	1	the-female-impersonators-transcript	1
reputed	ADJ	1	the-female-impersonators-transcript	1
requisite	ADJ	2	the-female-impersonators-transcript	1
reserved	ADJ	6	the-female-impersonators-transcript	1
residential	ADJ	2	the-female-impersonators-transcript	1
resistant	ADJ	5	the-female-impersonators-transcript	1
resourceful	ADJ	1	the-female-impersonators-transcript	3
respectable	ADJ	3	the-female-impersonators-transcript	3
respective	ADJ	1	the-female-impersonators-transcript	1
responsi-	ADJ	0	the-female-impersonators-transcript	1
responsible	ADJ	3	the-female-impersonators-transcript	6
responsive	ADJ	3	the-female-impersonators-transcript	1
restless	ADJ	3	the-female-impersonators-transcript	1
restricted	ADJ	7	the-female-impersonators-transcript	1
retrograde	ADJ	9	the-female-impersonators-transcript	1
reversionary	ADJ	1	the-female-impersonators-transcript	2
revolting	ADJ	4	the-female-impersonators-transcript	2
rible	ADJ	0	the-female-impersonators-transcript	1
rich	ADJ	13	the-female-impersonators-transcript	6
right	ADJ	36	the-female-impersonators-transcript	11
righteous	ADJ	2	the-female-impersonators-transcript	1
rightminded	ADJ	0	the-female-impersonators-transcript	1
rigid	ADJ	5	the-female-impersonators-transcript	1
ripe	ADJ	5	the-female-impersonators-transcript	1
risky	ADJ	2	the-female-impersonators-transcript	2
robust	ADJ	4	the-female-impersonators-transcript	1
roguish	ADJ	2	the-female-impersonators-transcript	1
roman	ADJ	7	the-female-impersonators-transcript	5
romantic	ADJ	5	the-female-impersonators-transcript	2
rotten	ADJ	3	the-female-impersonators-transcript	1
rotund	ADJ	3	the-female-impersonators-transcript	1
rough	ADJ	18	the-female-impersonators-transcript	11
round	ADJ	25	the-female-impersonators-transcript	1
ruddy	ADJ	2	the-female-impersonators-transcript	1
rude	ADJ	5	the-female-impersonators-transcript	3
ruffled	ADJ	11	the-female-impersonators-transcript	1
rural	ADJ	2	the-female-impersonators-transcript	5
russian	ADJ	3	the-female-impersonators-transcript	1
sacred	ADJ	5	the-female-impersonators-transcript	1
sacrificial	ADJ	1	the-female-impersonators-transcript	1
sad	ADJ	3	the-female-impersonators-transcript	3
sadder	ADJ	3	the-female-impersonators-transcript	1
safe	ADJ	7	the-female-impersonators-transcript	4
same	ADJ	6	the-female-impersonators-transcript	61
sane	ADJ	2	the-female-impersonators-transcript	1
sary	ADJ	0	the-female-impersonators-transcript	1
satiable	ADJ	1	the-female-impersonators-transcript	1
satisfac-	ADJ	0	the-female-impersonators-transcript	1
satisfied	ADJ	5	the-female-impersonators-transcript	3
satisfying	ADJ	5	the-female-impersonators-transcript	1
savage	ADJ	8	the-female-impersonators-transcript	4
scanty	ADJ	2	the-female-impersonators-transcript	1
scarlet	ADJ	2	the-female-impersonators-transcript	1
scholarly	ADJ	1	the-female-impersonators-transcript	1
scientific	ADJ	2	the-female-impersonators-transcript	9
scorching	ADJ	7	the-female-impersonators-transcript	1
scraggy	ADJ	2	the-female-impersonators-transcript	1
seamy	ADJ	2	the-female-impersonators-transcript	1
seaside	ADJ	1	the-female-impersonators-transcript	1
secluded	ADJ	3	the-female-impersonators-transcript	1
seclusive	ADJ	0	the-female-impersonators-transcript	1
second	ADJ	15	the-female-impersonators-transcript	23
secondary	ADJ	7	the-female-impersonators-transcript	3
secret	ADJ	14	the-female-impersonators-transcript	8
seductive	ADJ	1	the-female-impersonators-transcript	1
selfsame	ADJ	1	the-female-impersonators-transcript	2
semi	ADJ	3	the-female-impersonators-transcript	6
seminal	ADJ	2	the-female-impersonators-transcript	1
sen-	ADJ	0	the-female-impersonators-transcript	1
senior	ADJ	5	the-female-impersonators-transcript	5
sensational	ADJ	3	the-female-impersonators-transcript	1
sensible	ADJ	4	the-female-impersonators-transcript	1
sensitive	ADJ	6	the-female-impersonators-transcript	1
sensual	ADJ	2	the-female-impersonators-transcript	2
sensuous	ADJ	1	the-female-impersonators-transcript	1
sentimental	ADJ	2	the-female-impersonators-transcript	1
separate	ADJ	19	the-female-impersonators-transcript	3
serious	ADJ	6	the-female-impersonators-transcript	4
servant	ADJ	2	the-female-impersonators-transcript	2
seven-	ADJ	0	the-female-impersonators-transcript	1
seventeenth	ADJ	2	the-female-impersonators-transcript	2
seventh	ADJ	4	the-female-impersonators-transcript	6
several	ADJ	3	the-female-impersonators-transcript	76
severe	ADJ	6	the-female-impersonators-transcript	4
sex	ADJ	6	the-female-impersonators-transcript	2
sexed	ADJ	4	the-female-impersonators-transcript	3
sexual	ADJ	3	the-female-impersonators-transcript	118
shabby	ADJ	2	the-female-impersonators-transcript	1
shadowy	ADJ	3	the-female-impersonators-transcript	1
shameful	ADJ	2	the-female-impersonators-transcript	2
shameless	ADJ	1	the-female-impersonators-transcript	1
shapely	ADJ	1	the-female-impersonators-transcript	2
sharp	ADJ	15	the-female-impersonators-transcript	4
shaven	ADJ	7	the-female-impersonators-transcript	5
sheepish	ADJ	2	the-female-impersonators-transcript	1
sheer	ADJ	8	the-female-impersonators-transcript	1
sheltered	ADJ	3	the-female-impersonators-transcript	1
ship-	ADJ	0	the-female-impersonators-transcript	1
shock-	ADJ	0	the-female-impersonators-transcript	1
shocking	ADJ	9	the-female-impersonators-transcript	1
shoddy	ADJ	4	the-female-impersonators-transcript	1
short	ADJ	23	the-female-impersonators-transcript	9
sible	ADJ	0	the-female-impersonators-transcript	7
sick	ADJ	9	the-female-impersonators-transcript	1
sickening	ADJ	5	the-female-impersonators-transcript	2
sided	ADJ	1	the-female-impersonators-transcript	1
signa-	ADJ	0	the-female-impersonators-transcript	1
significant	ADJ	4	the-female-impersonators-transcript	2
silly	ADJ	5	the-female-impersonators-transcript	2
similar	ADJ	5	the-female-impersonators-transcript	13
simultaneous	ADJ	1	the-female-impersonators-transcript	2
sincere	ADJ	2	the-female-impersonators-transcript	1
single	ADJ	10	the-female-impersonators-transcript	22
sinless	ADJ	1	the-female-impersonators-transcript	1
sional	ADJ	0	the-female-impersonators-transcript	2
sissified	ADJ	1	the-female-impersonators-transcript	1
sixteenth	ADJ	3	the-female-impersonators-transcript	2
sixth	ADJ	4	the-female-impersonators-transcript	2
sized	ADJ	5	the-female-impersonators-transcript	1
skeletal	ADJ	2	the-female-impersonators-transcript	1
skilful	ADJ	1	the-female-impersonators-transcript	1
slaugh-	ADJ	0	the-female-impersonators-transcript	1
sledge-	ADJ	0	the-female-impersonators-transcript	1
slender	ADJ	5	the-female-impersonators-transcript	1
slept	ADJ	2	the-female-impersonators-transcript	1
sligh	ADJ	0	the-female-impersonators-transcript	1
slight	ADJ	5	the-female-impersonators-transcript	8
slim	ADJ	3	the-female-impersonators-transcript	2
slovenly	ADJ	1	the-female-impersonators-transcript	1
slumbering	ADJ	1	the-female-impersonators-transcript	1
small	ADJ	13	the-female-impersonators-transcript	22
smart	ADJ	9	the-female-impersonators-transcript	2
smooth	ADJ	12	the-female-impersonators-transcript	3
snowbound	ADJ	1	the-female-impersonators-transcript	1
snug	ADJ	5	the-female-impersonators-transcript	1
so-	ADJ	0	the-female-impersonators-transcript	1
social	ADJ	7	the-female-impersonators-transcript	24
soft	ADJ	20	the-female-impersonators-transcript	13
soft-	ADJ	0	the-female-impersonators-transcript	1
sold-	ADJ	0	the-female-impersonators-transcript	1
sole	ADJ	7	the-female-impersonators-transcript	5
solemn	ADJ	2	the-female-impersonators-transcript	1
solid	ADJ	18	the-female-impersonators-transcript	3
solitary	ADJ	7	the-female-impersonators-transcript	3
sombre	ADJ	2	the-female-impersonators-transcript	1
some-	ADJ	0	the-female-impersonators-transcript	1
sophistical	ADJ	1	the-female-impersonators-transcript	1
sophisticated	ADJ	7	the-female-impersonators-transcript	1
sorry	ADJ	4	the-female-impersonators-transcript	6
sou-	ADJ	0	the-female-impersonators-transcript	1
soulful	ADJ	1	the-female-impersonators-transcript	1
southerly	ADJ	5	the-female-impersonators-transcript	1
spacious	ADJ	2	the-female-impersonators-transcript	1
spanish	ADJ	3	the-female-impersonators-transcript	1
sparse	ADJ	1	the-female-impersonators-transcript	2
speak-	ADJ	0	the-female-impersonators-transcript	1
speakable	ADJ	1	the-female-impersonators-transcript	1
special	ADJ	10	the-female-impersonators-transcript	7
spectac-	ADJ	0	the-female-impersonators-transcript	1
speechless	ADJ	1	the-female-impersonators-transcript	2
spick	ADJ	2	the-female-impersonators-transcript	1
spicuous	ADJ	0	the-female-impersonators-transcript	1
spine	ADJ	5	the-female-impersonators-transcript	1
spiritual	ADJ	5	the-female-impersonators-transcript	2
spoken	ADJ	6	the-female-impersonators-transcript	2
square	ADJ	25	the-female-impersonators-transcript	1
squeamish	ADJ	1	the-female-impersonators-transcript	1
stalwart	ADJ	4	the-female-impersonators-transcript	2
standard	ADJ	11	the-female-impersonators-transcript	1
stark	ADJ	6	the-female-impersonators-transcript	1
startling	ADJ	3	the-female-impersonators-transcript	1
stationary	ADJ	2	the-female-impersonators-transcript	3
statistical	ADJ	1	the-female-impersonators-transcript	1
steeped	ADJ	2	the-female-impersonators-transcript	1
step-	ADJ	0	the-female-impersonators-transcript	1
stepping	ADJ	10	the-female-impersonators-transcript	1
sterile	ADJ	3	the-female-impersonators-transcript	3
stern	ADJ	7	the-female-impersonators-transcript	2
sterner	ADJ	4	the-female-impersonators-transcript	3
stiff	ADJ	11	the-female-impersonators-transcript	1
stinctive	ADJ	0	the-female-impersonators-transcript	1
straight	ADJ	21	the-female-impersonators-transcript	3
stran-	ADJ	0	the-female-impersonators-transcript	1
strange	ADJ	3	the-female-impersonators-transcript	21
strenuous	ADJ	2	the-female-impersonators-transcript	4
strident	ADJ	4	the-female-impersonators-transcript	1
striking	ADJ	25	the-female-impersonators-transcript	1
strong	ADJ	10	the-female-impersonators-transcript	28
studi-	ADJ	0	the-female-impersonators-transcript	1
studious	ADJ	2	the-female-impersonators-transcript	1
stunning	ADJ	7	the-female-impersonators-transcript	1
sturdy	ADJ	3	the-female-impersonators-transcript	3
subconscious	ADJ	2	the-female-impersonators-transcript	1
subject	ADJ	15	the-female-impersonators-transcript	1
sublime	ADJ	6	the-female-impersonators-transcript	1
subliminal	ADJ	1	the-female-impersonators-transcript	2
subsequent	ADJ	1	the-female-impersonators-transcript	5
subtle	ADJ	3	the-female-impersonators-transcript	1
suc-	ADJ	0	the-female-impersonators-transcript	1
successful	ADJ	1	the-female-impersonators-transcript	2
successive	ADJ	1	the-female-impersonators-transcript	4
such	ADJ	2	the-female-impersonators-transcript	100
sudden	ADJ	1	the-female-impersonators-transcript	3
suffer-	ADJ	0	the-female-impersonators-transcript	1
sufficient	ADJ	1	the-female-impersonators-transcript	4
suicidal	ADJ	1	the-female-impersonators-transcript	2
suicide	ADJ	2	the-female-impersonators-transcript	1
super	ADJ	5	the-female-impersonators-transcript	2
superficial	ADJ	3	the-female-impersonators-transcript	1
supergenial	ADJ	0	the-female-impersonators-transcript	2
superior	ADJ	13	the-female-impersonators-transcript	6
supreme	ADJ	4	the-female-impersonators-transcript	2
sur-	ADJ	0	the-female-impersonators-transcript	3
sure	ADJ	10	the-female-impersonators-transcript	11
surprising	ADJ	4	the-female-impersonators-transcript	1
sus-	ADJ	0	the-female-impersonators-transcript	1
sweet	ADJ	16	the-female-impersonators-transcript	3
swell	ADJ	11	the-female-impersonators-transcript	1
swollen	ADJ	7	the-female-impersonators-transcript	1
sympathetic	ADJ	6	the-female-impersonators-transcript	2
synonyms	ADJ	1	the-female-impersonators-transcript	1
taboo	ADJ	5	the-female-impersonators-transcript	1
tagious	ADJ	0	the-female-impersonators-transcript	2
tal	ADJ	0	the-female-impersonators-transcript	2
talkative	ADJ	3	the-female-impersonators-transcript	1
tall	ADJ	5	the-female-impersonators-transcript	4
teen	ADJ	2	the-female-impersonators-transcript	1
teenth	ADJ	0	the-female-impersonators-transcript	3
tellectual	ADJ	0	the-female-impersonators-transcript	2
temperate	ADJ	3	the-female-impersonators-transcript	1
tenden-	ADJ	0	the-female-impersonators-transcript	1
tender	ADJ	18	the-female-impersonators-transcript	1
tenement-	ADJ	0	the-female-impersonators-transcript	1
tense	ADJ	8	the-female-impersonators-transcript	1
tenth	ADJ	3	the-female-impersonators-transcript	1
terrestrial	ADJ	5	the-female-impersonators-transcript	2
terrible	ADJ	4	the-female-impersonators-transcript	20
terrific	ADJ	3	the-female-impersonators-transcript	2
terrified	ADJ	2	the-female-impersonators-transcript	1
testicu-	ADJ	0	the-female-impersonators-transcript	1
testicular	ADJ	1	the-female-impersonators-transcript	1
teutonic	ADJ	1	the-female-impersonators-transcript	1
theological	ADJ	1	the-female-impersonators-transcript	1
thick	ADJ	13	the-female-impersonators-transcript	3
thin	ADJ	13	the-female-impersonators-transcript	3
thine	ADJ	0	the-female-impersonators-transcript	2
third	ADJ	8	the-female-impersonators-transcript	28
thoroughgoing	ADJ	2	the-female-impersonators-transcript	1
thoughtful	ADJ	5	the-female-impersonators-transcript	1
thrilling	ADJ	6	the-female-impersonators-transcript	1
thy	ADJ	0	the-female-impersonators-transcript	1
tical	ADJ	1	the-female-impersonators-transcript	1
tight	ADJ	16	the-female-impersonators-transcript	4
timental	ADJ	0	the-female-impersonators-transcript	1
